2024-05-22 04:56:48,harugasumi,url,https://aeno.co.jp.ayaztoprak.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,domain,aeno.co.jp.fenneko.com,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,url,https://aeno.co.jp.fenneko.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,domain,aeno.co.jp.fiverrcrusher.com,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,url,https://aeno.co.jp.fiverrcrusher.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,domain,aeno.co.jp.gloriajose.com,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,url,https://aeno.co.jp.gloriajose.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,domain,aeno.co.jp.inoxpaindia.com,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:56:48,harugasumi,url,https://aeno.co.jp.inoxpaindia.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793143955250688058
2024-05-22 04:57:11,harugasumi,domain,aeno.co.jp.lancehudgins.com,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,url,https://aeno.co.jp.lancehudgins.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,domain,aeno.co.jp.meliskvc.com,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,url,https://aeno.co.jp.meliskvc.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,domain,aeno.co.jp.torredejuegos.com,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,url,https://aeno.co.jp.torredejuegos.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,domain,aeno.co.jp.ujalamarble.com,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,url,https://aeno.co.jp.ujalamarble.com/aeon,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 04:57:11,harugasumi,ip,137.220.217.132,#phishing,https://twitter.com/harugasumi/status/1793144050373267922
2024-05-22 05:25:27,harugasumi,domain,myetherwallet.com.web.loginin.org,#phishing,https://twitter.com/harugasumi/status/1793151164533584083
2024-05-22 05:25:27,harugasumi,url,https://www.myetherwallet.com.web.loginin.org,#phishing,https://twitter.com/harugasumi/status/1793151164533584083
2024-05-22 05:25:27,harugasumi,ip,134.122.174.169,#phishing,https://twitter.com/harugasumi/status/1793151164533584083
2024-05-22 05:44:11,1ZRR4H,domain,files.catbox.moe,,https://twitter.com/1ZRR4H/status/1793155880206119339
2024-05-22 05:44:11,1ZRR4H,url,https://files.catbox.moe/8le20h.bin,,https://twitter.com/1ZRR4H/status/1793155880206119339
2024-05-22 05:44:11,1ZRR4H,sha256,bb264edd403b669ed04af27b8556e7bc747474a20aa18eafa772a820c7062e76,,https://twitter.com/1ZRR4H/status/1793155880206119339
2024-05-22 05:46:24,harugasumi,domain,8087.yajiangguoye.com,#phishing,https://twitter.com/harugasumi/status/1793156437335851402
2024-05-22 05:46:24,harugasumi,url,https://8087.yajiangguoye.com,#phishing,https://twitter.com/harugasumi/status/1793156437335851402
2024-05-22 05:47:21,harugasumi,domain,4401.yalubio.com,#phishing,https://twitter.com/harugasumi/status/1793156675849068725
2024-05-22 05:47:21,harugasumi,url,https://4401.yalubio.com,#phishing,https://twitter.com/harugasumi/status/1793156675849068725
2024-05-22 05:47:21,harugasumi,domain,jylhkj.com,#phishing,https://twitter.com/harugasumi/status/1793156675849068725
2024-05-22 05:47:21,harugasumi,url,https://www.jylhkj.com,#phishing,https://twitter.com/harugasumi/status/1793156675849068725
2024-05-22 05:56:05,harugasumi,domain,accouapplenae.accouteneb.com,#phishing,https://twitter.com/harugasumi/status/1793158873240719635
2024-05-22 05:56:05,harugasumi,url,https://www.accouapplenae.accouteneb.com,#phishing,https://twitter.com/harugasumi/status/1793158873240719635
2024-05-22 05:56:05,harugasumi,ip,192.253.238.4,#phishing,https://twitter.com/harugasumi/status/1793158873240719635
2024-05-22 06:16:38,SarlackLab,url,http://3.127.138.57:10614,#Njrat,https://twitter.com/SarlackLab/status/1793164046990020890
2024-05-22 06:16:38,SarlackLab,url,http://3.126.37.18:10614,#Njrat,https://twitter.com/SarlackLab/status/1793164046990020890
2024-05-22 06:16:47,SarlackLab,url,http://18.192.93.86:10614,#Njrat,https://twitter.com/SarlackLab/status/1793164084512235944
2024-05-22 06:16:47,SarlackLab,ip,18.192.93.86,#Njrat,https://twitter.com/SarlackLab/status/1793164084512235944
2024-05-22 06:16:53,SarlackLab,url,http://18.197.239.5:10614,#Njrat,https://twitter.com/SarlackLab/status/1793164109409636729
2024-05-22 06:16:53,SarlackLab,ip,18.197.239.5,#Njrat,https://twitter.com/SarlackLab/status/1793164109409636729
2024-05-22 06:45:38,drb_ra,url,http://87.247.142.15:30005,,https://twitter.com/drb_ra/status/1793171342755344637
2024-05-22 06:45:38,drb_ra,ip,87.247.142.15,,https://twitter.com/drb_ra/status/1793171342755344637
2024-05-22 06:45:56,drb_ra,url,http://172.105.57.197:7443,,https://twitter.com/drb_ra/status/1793171421083947096
2024-05-22 06:45:56,drb_ra,ip,172.105.57.197,,https://twitter.com/drb_ra/status/1793171421083947096
2024-05-22 06:46:21,drb_ra,url,http://159.223.0.196:7443,,https://twitter.com/drb_ra/status/1793171522602848410
2024-05-22 06:46:21,drb_ra,ip,159.223.0.196,,https://twitter.com/drb_ra/status/1793171522602848410
2024-05-22 06:46:24,drb_ra,url,http://135.181.205.15:7443,,https://twitter.com/drb_ra/status/1793171537001877879
2024-05-22 06:46:24,drb_ra,ip,135.181.205.15,,https://twitter.com/drb_ra/status/1793171537001877879
2024-05-22 06:46:45,drb_ra,url,http://121.14.159.60:10250,,https://twitter.com/drb_ra/status/1793171625715650850
2024-05-22 06:46:45,drb_ra,ip,121.14.159.60,,https://twitter.com/drb_ra/status/1793171625715650850
2024-05-22 06:47:52,drb_ra,url,http://45.95.234.87:443,,https://twitter.com/drb_ra/status/1793171905538572491
2024-05-22 06:47:52,drb_ra,ip,45.95.234.87,,https://twitter.com/drb_ra/status/1793171905538572491
2024-05-22 06:48:09,drb_ra,url,http://20.21.130.76:443,,https://twitter.com/drb_ra/status/1793171976783114429
2024-05-22 06:48:09,drb_ra,ip,20.21.130.76,,https://twitter.com/drb_ra/status/1793171976783114429
2024-05-22 06:48:38,drb_ra,url,http://2.50.33.176:22,#Qakbot,https://twitter.com/drb_ra/status/1793172097872564597
2024-05-22 06:48:42,drb_ra,url,http://189.152.7.184:443,#Qakbot,https://twitter.com/drb_ra/status/1793172115870396744
2024-05-22 06:48:42,drb_ra,ip,189.152.7.184,#Qakbot,https://twitter.com/drb_ra/status/1793172115870396744
2024-05-22 06:49:53,drb_ra,url,http://123.207.205.138:8888,,https://twitter.com/drb_ra/status/1793172414471217408
2024-05-22 06:49:53,drb_ra,ip,123.207.205.138,,https://twitter.com/drb_ra/status/1793172414471217408
2024-05-22 06:49:59,drb_ra,url,http://49.232.128.33:8888,,https://twitter.com/drb_ra/status/1793172437460303988
2024-05-22 06:49:59,drb_ra,ip,49.232.128.33,,https://twitter.com/drb_ra/status/1793172437460303988
2024-05-22 06:50:10,drb_ra,url,http://13.215.90.213:8888,,https://twitter.com/drb_ra/status/1793172485094981778
2024-05-22 06:50:10,drb_ra,ip,13.215.90.213,,https://twitter.com/drb_ra/status/1793172485094981778
2024-05-22 06:50:26,drb_ra,url,http://109.107.181.111:80,,https://twitter.com/drb_ra/status/1793172550219870268
2024-05-22 07:33:47,suyog41,md5,2bd4e3654b5b6345865c30bd70248ed3,,https://twitter.com/suyog41/status/1793183460158312914
2024-05-22 07:35:36,harugasumi,domain,my.jozld.com,#phishing,https://twitter.com/harugasumi/status/1793183920202145986
2024-05-22 07:35:36,harugasumi,url,https://my.jozld.com/jp,#phishing,https://twitter.com/harugasumi/status/1793183920202145986
2024-05-22 07:35:36,harugasumi,ip,139.59.245.148,#phishing,https://twitter.com/harugasumi/status/1793183920202145986
2024-05-22 08:12:52,banthisguy9349,sha256,de9a5647bdf02fa2b927566c78e54d5931e25c9f07d2ab884e135766815d53cf,,https://twitter.com/banthisguy9349/status/1793193297407516902
2024-05-22 08:13:05,Cazandophishing,domain,bbva-es-app.com,#phishing,https://twitter.com/Cazandophishing/status/1793193351333765631
2024-05-22 08:13:05,Cazandophishing,url,https://www.bbva-es-app.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793193351333765631
2024-05-22 08:13:38,banthisguy9349,sha256,7ccd748e7cd3cc2cb747b87bdbdac4c23ad118837b496a19e7f69596dc256ed8,,https://twitter.com/banthisguy9349/status/1793193490861416819
2024-05-22 08:15:04,Cazandophishing,domain,openbank-web.com,#phishing,https://twitter.com/Cazandophishing/status/1793193848799199452
2024-05-22 08:15:04,Cazandophishing,url,https://www.openbank-web.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793193848799199452
2024-05-22 08:16:14,suyog41,domain,githubsafe.oss-cn-hongkong.aliyuncs.com,,https://twitter.com/suyog41/status/1793194142668910953
2024-05-22 08:16:14,suyog41,url,http://githubsafe.oss-cn-hongkong.aliyuncs.com,,https://twitter.com/suyog41/status/1793194142668910953
2024-05-22 08:16:14,suyog41,md5,d959e4aab8caa5249df1fad2e920b138,,https://twitter.com/suyog41/status/1793194142668910953
2024-05-22 08:16:14,suyog41,md5,632652da7a29386a906ae8939e0d7d74,,https://twitter.com/suyog41/status/1793194142668910953
2024-05-22 08:16:15,Cazandophishing,domain,bankinter-web.com,#phishing,https://twitter.com/Cazandophishing/status/1793194149463605689
2024-05-22 08:16:15,Cazandophishing,url,https://www.bankinter-web.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793194149463605689
2024-05-22 08:18:15,Cazandophishing,domain,bancamarch-web.com,#phishing,https://twitter.com/Cazandophishing/status/1793194650288717914
2024-05-22 08:18:15,Cazandophishing,url,https://www.bancamarch-web.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793194650288717914
2024-05-22 08:20:28,Cazandophishing,domain,app-santander-empresa.com,#phishing,https://twitter.com/Cazandophishing/status/1793195209796305218
2024-05-22 08:20:28,Cazandophishing,url,https://www.app-santander-empresa.com/login,#phishing,https://twitter.com/Cazandophishing/status/1793195209796305218
2024-05-22 08:25:43,Cazandophishing,domain,imagin.web-notificacion.com,#phishing,https://twitter.com/Cazandophishing/status/1793196532482675164
2024-05-22 08:25:43,Cazandophishing,url,https://imagin.web-notificacion.com/home.php,#phishing,https://twitter.com/Cazandophishing/status/1793196532482675164
2024-05-22 08:28:52,Cazandophishing,domain,es-deutschbank.com,#phishing,https://twitter.com/Cazandophishing/status/1793197323796770893
2024-05-22 08:28:52,Cazandophishing,url,https://www.es-deutschbank.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793197323796770893
2024-05-22 08:30:51,Cazandophishing,domain,inicios-ing.com,#phishing,https://twitter.com/Cazandophishing/status/1793197823942390062
2024-05-22 08:30:51,Cazandophishing,url,https://www.inicios-ing.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793197823942390062
2024-05-22 08:30:54,suyog41,md5,6ac5ec7a7245f1b6492bbb18c0abd5c5,,https://twitter.com/suyog41/status/1793197835216699679
2024-05-22 08:32:48,Cazandophishing,domain,inicio-bbva-avisos.com,#phishing,https://twitter.com/Cazandophishing/status/1793198314759852490
2024-05-22 08:32:48,Cazandophishing,url,https://www.inicio-bbva-avisos.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793198314759852490
2024-05-22 08:33:44,Cazandophishing,domain,inicio-openbank-info.com,#phishing,https://twitter.com/Cazandophishing/status/1793198547145302246
2024-05-22 08:33:44,Cazandophishing,url,https://www.inicio-openbank-info.com/es/login,#phishing,https://twitter.com/Cazandophishing/status/1793198547145302246
2024-05-22 08:44:17,karol_paciorek,ip,91.92.255.93,#opendir #Remcos #malware #AsyncRAT,https://twitter.com/karol_paciorek/status/1793201203049796069
2024-05-22 08:44:18,karol_paciorek,ip,91.92.251.57,,https://twitter.com/karol_paciorek/status/1793201205050499327
2024-05-22 08:46:33,drb_ra,url,http://80.78.27.66:2762,,https://twitter.com/drb_ra/status/1793201773433237871
2024-05-22 08:46:33,drb_ra,ip,80.78.27.66,,https://twitter.com/drb_ra/status/1793201773433237871
2024-05-22 08:50:51,malwrhunterteam,domain,github-ban.com,,https://twitter.com/malwrhunterteam/status/1793202856541000033
